,seller_id,product_category_name,antecipacao_entrega,order_item_id,review_score
19580,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,-10,1.0,2.0
19581,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,-9,1.0,3.0
19582,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,-8,1.0,1.0
19583,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,-7,1.0,1.0
19584,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,-6,1.0,3.0
19585,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,-6,2.0,2.0
19586,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,-5,1.0,1.0
19587,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,-4,1.0,3.0
19588,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,-2,1.0,1.0
19589,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,-1,1.0,4.0
19590,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,0,1.0,2.0
19591,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,0,2.0,1.5
19592,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,0,3.0,1.5
19593,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,1,1.0,3.0
19594,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,2,1.0,5.0
19595,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,2,2.0,1.0
19596,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,3,1.0,3.5
19597,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,4,1.0,5.0
19598,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,4,2.0,5.0
19599,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,5,1.0,4.0
19600,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,5,2.0,1.0
19601,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,6,1.0,5.0
19602,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,7,1.0,5.0
19603,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,7,2.0,5.0
19604,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,7,3.0,5.0
19605,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,8,1.0,5.0
19606,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,9,1.0,5.0
19607,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,9,2.0,3.0
19608,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,10,1.0,5.0
19609,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,11,1.0,5.0
19610,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,11,2.0,3.0
19611,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,12,1.0,5.0
19612,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,12,2.0,1.0
19613,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,13,1.0,5.0
19614,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,13,2.0,5.0
19615,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,14,1.0,5.0
19616,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,14,2.0,5.0
19617,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,15,1.0,5.0
19618,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,15,2.0,5.0
19619,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,16,1.0,5.0
19620,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,16,2.0,4.0
19621,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,17,1.0,5.0
19622,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,18,1.0,5.0
19623,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,18,2.0,3.0
19624,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,18,3.0,1.0
19625,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,18,4.0,1.0
19626,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,18,5.0,1.0
19627,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,19,1.0,5.0
19628,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,19,2.0,4.0
19629,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,20,1.0,5.0
19630,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,20,2.0,1.0
19631,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,21,1.0,5.0
19632,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,21,2.0,5.0
19633,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,22,1.0,5.0
19634,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,22,2.0,5.0
19635,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,22,3.0,5.0
19636,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,23,1.0,5.0
19637,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,24,1.0,5.0
19638,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,25,1.0,5.0
19639,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,26,1.0,5.0
19640,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,27,1.0,5.0
19641,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,28,1.0,5.0
19642,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,29,1.0,5.0
19643,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,30,1.0,5.0
19644,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,32,1.0,5.0
19645,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,39,1.0,5.0
19646,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,41,1.0,3.0
19647,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,42,1.0,5.0
19648,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,42,2.0,5.0
19649,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,44,1.0,5.0
19650,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,44,2.0,5.0
19651,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,50,1.0,5.0
19652,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,-78,1.0,1.0
19653,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,-21,1.0,1.0
19654,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,-19,1.0,3.0
19655,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,-17,1.0,5.0
19656,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,-16,1.0,1.0
19657,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,-14,1.0,1.0
19658,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,-12,1.0,2.0
19659,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,-9,1.0,3.0
19660,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,-8,1.0,1.0
19661,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,-7,1.0,1.0
19662,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,-5,1.0,2.0
19663,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,-4,1.0,3.0
19664,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,-3,1.0,3.0
19665,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,-2,1.0,4.5
19666,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,-1,1.0,5.0
19667,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,0,1.0,3.0
19668,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,1,1.0,4.0
19669,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,2,1.0,4.5
19670,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,3,1.0,5.0
19671,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,3,2.0,5.0
19672,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,4,1.0,4.5
19673,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,5,1.0,5.0
19674,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,6,1.0,5.0
19675,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,7,1.0,5.0
19676,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,8,1.0,4.5
19677,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,8,2.0,4.0
19678,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,9,1.0,5.0
19679,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,10,1.0,5.0
19680,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,11,1.0,4.0
19681,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,12,1.0,5.0
19682,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,12,2.0,4.0
19683,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,13,1.0,5.0
19684,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,14,1.0,5.0
19685,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,14,2.0,5.0
19686,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,15,1.0,5.0
19687,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,15,2.0,5.0
19688,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,16,1.0,5.0
19689,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,17,1.0,5.0
19690,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,18,1.0,5.0
19691,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,18,2.0,5.0
19692,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,19,1.0,5.0
19693,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,19,2.0,5.0
19694,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,20,1.0,5.0
19695,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,20,2.0,5.0
19696,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,21,1.0,5.0
19697,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,22,1.0,5.0
19698,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,22,2.0,5.0
19699,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,23,1.0,5.0
19700,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,24,1.0,5.0
19701,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,25,1.0,5.0
19702,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,25,2.0,3.0
19703,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,26,1.0,5.0
19704,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,27,1.0,5.0
19705,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,28,1.0,5.0
19706,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,29,1.0,5.0
19707,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,30,1.0,5.0
19708,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,30,2.0,5.0
19709,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,30,3.0,5.0
19710,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,30,4.0,5.0
19711,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,30,5.0,5.0
19712,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,31,1.0,5.0
19713,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,32,1.0,5.0
19714,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,33,1.0,5.0
19715,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,34,1.0,5.0
19716,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,35,1.0,5.0
19717,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,36,1.0,4.5
19718,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,37,1.0,4.0
19719,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,40,1.0,5.0
19720,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,41,1.0,4.5
19721,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,42,1.0,5.0
19722,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,44,1.0,5.0
19723,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,45,1.0,5.0
19724,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,46,1.0,5.0
19725,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,51,1.0,5.0
19726,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,52,1.0,5.0
19727,620c87c171fb2a6dd6e8bb4dec959fc6,perfumaria,57,1.0,5.0
19728,6219ba2359cfb97f2e38fd4c321eb309,utilidades_domesticas,-4,1.0,4.0
19729,6219ba2359cfb97f2e38fd4c321eb309,utilidades_domesticas,-2,1.0,5.0
19730,6219ba2359cfb97f2e38fd4c321eb309,utilidades_domesticas,0,1.0,1.0
19731,6219ba2359cfb97f2e38fd4c321eb309,utilidades_domesticas,1,1.0,2.0
19732,6219ba2359cfb97f2e38fd4c321eb309,utilidades_domesticas,19,1.0,5.0
19733,6235903333ba7de1928c869e268e5964,bebidas,16,1.0,5.0
19734,624f4ece8da4aafb77699233d480f8ef,market_place,1,1.0,3.0
19735,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,-14,1.0,3.0
19736,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,-11,1.0,1.0
19737,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,-6,1.0,3.0
19738,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,-2,1.0,5.0
19739,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,0,1.0,3.0
19740,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,1,1.0,5.0
19741,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,3,1.0,5.0
19742,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,4,1.0,4.0
19743,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,5,1.0,5.0
19744,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,6,1.0,5.0
19745,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,7,1.0,5.0
19746,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,8,1.0,5.0
19747,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,9,1.0,4.0
19748,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,10,1.0,4.5
19749,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,11,1.0,5.0
19750,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,12,1.0,5.0
19751,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,13,1.0,4.0
19752,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,13,2.0,5.0
19753,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,14,1.0,5.0
19754,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,15,1.0,4.0
19755,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,15,2.0,4.0
19756,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,16,1.0,5.0
19757,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,17,1.0,5.0
19758,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,18,1.0,5.0
19759,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,20,1.0,2.5
19760,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,20,2.0,2.5
19761,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,21,1.0,5.0
19762,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,23,1.0,5.0
19763,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,24,1.0,4.0
19764,624f4ece8da4aafb77699233d480f8ef,moveis_decoracao,29,1.0,5.0
19765,626ab1cd96932367f0eeec2e47046c12,ferramentas_jardim,9,1.0,5.0
19766,626ab1cd96932367f0eeec2e47046c12,ferramentas_jardim,30,1.0,4.0
19767,626ab1cd96932367f0eeec2e47046c12,utilidades_domesticas,0,1.0,5.0
19768,62760d278921b5f352461620d68a9cee,moveis_decoracao,-3,1.0,1.0
19769,62760d278921b5f352461620d68a9cee,moveis_decoracao,21,1.0,5.0
19770,62760d278921b5f352461620d68a9cee,moveis_decoracao,22,1.0,5.0
19771,6288c69c4ce638e59925e59193f98b16,brinquedos,-9,1.0,3.0
19772,6288c69c4ce638e59925e59193f98b16,brinquedos,0,1.0,1.0
19773,6288c69c4ce638e59925e59193f98b16,brinquedos,6,1.0,5.0
19774,6288c69c4ce638e59925e59193f98b16,brinquedos,7,1.0,5.0
19775,6288c69c4ce638e59925e59193f98b16,brinquedos,10,1.0,5.0
19776,6288c69c4ce638e59925e59193f98b16,brinquedos,11,1.0,4.0
19777,6288c69c4ce638e59925e59193f98b16,brinquedos,13,1.0,1.0
19778,6288c69c4ce638e59925e59193f98b16,brinquedos,14,1.0,4.0
19779,6288c69c4ce638e59925e59193f98b16,brinquedos,19,1.0,3.0
19780,6288c69c4ce638e59925e59193f98b16,brinquedos,25,1.0,5.0
19781,6288c69c4ce638e59925e59193f98b16,eletronicos,6,1.0,4.0
19782,6288c69c4ce638e59925e59193f98b16,eletronicos,7,1.0,4.0
19783,6288c69c4ce638e59925e59193f98b16,eletronicos,8,1.0,5.0
19784,6288c69c4ce638e59925e59193f98b16,eletronicos,12,1.0,5.0
19785,6288c69c4ce638e59925e59193f98b16,eletronicos,13,1.0,4.0
19786,6288c69c4ce638e59925e59193f98b16,eletronicos,16,1.0,4.5
19787,6288c69c4ce638e59925e59193f98b16,eletronicos,17,1.0,4.0
19788,6288c69c4ce638e59925e59193f98b16,ferramentas_jardim,5,1.0,5.0
19789,6288c69c4ce638e59925e59193f98b16,ferramentas_jardim,10,1.0,5.0
19790,6288c69c4ce638e59925e59193f98b16,ferramentas_jardim,15,1.0,5.0
19791,6288c69c4ce638e59925e59193f98b16,informatica_acessorios,0,1.0,1.0
19792,62c50c1af4dfdc4149d25c5222043d39,casa_construcao,6,1.0,4.0
19793,62c50c1af4dfdc4149d25c5222043d39,casa_construcao,8,1.0,5.0
19794,62c50c1af4dfdc4149d25c5222043d39,eletroportateis,0,1.0,1.0
19795,62c50c1af4dfdc4149d25c5222043d39,ferramentas_jardim,20,1.0,1.0
19796,62c50c1af4dfdc4149d25c5222043d39,ferramentas_jardim,20,2.0,1.0
19797,62c50c1af4dfdc4149d25c5222043d39,moveis_decoracao,0,1.0,2.0
19798,62c50c1af4dfdc4149d25c5222043d39,moveis_decoracao,12,1.0,5.0
19799,62c50c1af4dfdc4149d25c5222043d39,moveis_decoracao,45,1.0,5.0
19800,62c50c1af4dfdc4149d25c5222043d39,telefonia_fixa,6,1.0,3.0
19801,62c50c1af4dfdc4149d25c5222043d39,telefonia_fixa,6,2.0,3.0
19802,62c50c1af4dfdc4149d25c5222043d39,telefonia_fixa,14,1.0,5.0
19803,62c50c1af4dfdc4149d25c5222043d39,telefonia_fixa,14,2.0,2.0
19804,62c50c1af4dfdc4149d25c5222043d39,telefonia_fixa,14,3.0,2.0
19805,62c50c1af4dfdc4149d25c5222043d39,telefonia_fixa,14,4.0,2.0
19806,62c50c1af4dfdc4149d25c5222043d39,telefonia_fixa,15,1.0,5.0
19807,62c50c1af4dfdc4149d25c5222043d39,telefonia_fixa,42,1.0,5.0
19808,62de60d81c55c29d76a6bce418b31cef,automotivo,1,1.0,4.0
19809,630008e0f062605a415d694489f6f82e,eletronicos,0,1.0,2.0
19810,630008e0f062605a415d694489f6f82e,eletronicos,0,2.0,2.0
19811,630008e0f062605a415d694489f6f82e,eletronicos,6,1.0,5.0
19812,63191ead8d3b2f937cd1996fdcbbad20,instrumentos_musicais,25,1.0,5.0
19813,63272377184e969942f7fff221be858d,utilidades_domesticas,6,1.0,5.0
19814,63272377184e969942f7fff221be858d,utilidades_domesticas,9,1.0,5.0
19815,6338ea67c41078a46ad99cc009654956,automotivo,2,1.0,1.0
19816,6338ea67c41078a46ad99cc009654956,automotivo,3,1.0,5.0
19817,6338ea67c41078a46ad99cc009654956,automotivo,9,1.0,5.0
19818,6338ea67c41078a46ad99cc009654956,automotivo,10,1.0,5.0
19819,6338ea67c41078a46ad99cc009654956,automotivo,10,2.0,5.0
19820,6338ea67c41078a46ad99cc009654956,automotivo,10,3.0,5.0
19821,6338ea67c41078a46ad99cc009654956,automotivo,12,1.0,5.0
19822,6338ea67c41078a46ad99cc009654956,automotivo,13,1.0,4.5
19823,6338ea67c41078a46ad99cc009654956,automotivo,13,2.0,4.0
19824,6338ea67c41078a46ad99cc009654956,automotivo,14,1.0,5.0
19825,6338ea67c41078a46ad99cc009654956,automotivo,16,1.0,4.5
19826,6338ea67c41078a46ad99cc009654956,automotivo,16,2.0,5.0
19827,6338ea67c41078a46ad99cc009654956,automotivo,17,1.0,5.0
19828,6338ea67c41078a46ad99cc009654956,automotivo,18,1.0,4.5
19829,6338ea67c41078a46ad99cc009654956,automotivo,18,2.0,4.0
19830,6338ea67c41078a46ad99cc009654956,automotivo,19,1.0,5.0
19831,6338ea67c41078a46ad99cc009654956,automotivo,19,2.0,5.0
19832,6338ea67c41078a46ad99cc009654956,automotivo,20,2.0,4.0
19833,6338ea67c41078a46ad99cc009654956,automotivo,21,1.0,5.0
19834,6338ea67c41078a46ad99cc009654956,automotivo,22,1.0,5.0
19835,6338ea67c41078a46ad99cc009654956,automotivo,25,1.0,5.0
19836,6338ea67c41078a46ad99cc009654956,automotivo,26,1.0,5.0
19837,633ecdf879b94b5337cca303328e4a25,beleza_saude,-20,1.0,1.0
19838,633ecdf879b94b5337cca303328e4a25,beleza_saude,-14,1.0,1.0
19839,633ecdf879b94b5337cca303328e4a25,beleza_saude,-12,1.0,2.0
19840,633ecdf879b94b5337cca303328e4a25,beleza_saude,1,1.0,1.0
19841,633ecdf879b94b5337cca303328e4a25,beleza_saude,17,1.0,4.0
19842,634964b17796e64304cadf1ad3050fb7,agro_industria_e_comercio,12,1.0,4.0
19843,634964b17796e64304cadf1ad3050fb7,alimentos,3,1.0,2.0
19844,634964b17796e64304cadf1ad3050fb7,automotivo,-80,1.0,1.0
19845,634964b17796e64304cadf1ad3050fb7,automotivo,0,1.0,5.0
19846,634964b17796e64304cadf1ad3050fb7,automotivo,1,1.0,5.0
19847,634964b17796e64304cadf1ad3050fb7,automotivo,5,1.0,5.0
19848,634964b17796e64304cadf1ad3050fb7,automotivo,6,1.0,2.0
19849,634964b17796e64304cadf1ad3050fb7,automotivo,8,1.0,5.0
19850,634964b17796e64304cadf1ad3050fb7,automotivo,9,1.0,2.0
19851,634964b17796e64304cadf1ad3050fb7,automotivo,10,1.0,2.0
19852,634964b17796e64304cadf1ad3050fb7,automotivo,12,1.0,4.0
19853,634964b17796e64304cadf1ad3050fb7,automotivo,14,1.0,4.5
19854,634964b17796e64304cadf1ad3050fb7,automotivo,15,1.0,4.0
19855,634964b17796e64304cadf1ad3050fb7,automotivo,18,1.0,3.0
19856,634964b17796e64304cadf1ad3050fb7,automotivo,23,1.0,3.0
19857,634964b17796e64304cadf1ad3050fb7,automotivo,35,1.0,4.0
19858,634964b17796e64304cadf1ad3050fb7,brinquedos,20,1.0,4.0
19859,634964b17796e64304cadf1ad3050fb7,eletronicos,-26,1.0,5.0
19860,634964b17796e64304cadf1ad3050fb7,eletronicos,4,1.0,1.0
19861,634964b17796e64304cadf1ad3050fb7,eletronicos,8,1.0,4.0
19862,634964b17796e64304cadf1ad3050fb7,eletronicos,11,1.0,5.0
19863,634964b17796e64304cadf1ad3050fb7,eletronicos,11,2.0,5.0
19864,634964b17796e64304cadf1ad3050fb7,eletronicos,12,1.0,4.0
19865,634964b17796e64304cadf1ad3050fb7,esporte_lazer,-7,1.0,1.0
19866,634964b17796e64304cadf1ad3050fb7,esporte_lazer,1,1.0,2.5
19867,634964b17796e64304cadf1ad3050fb7,esporte_lazer,4,1.0,5.0
19868,634964b17796e64304cadf1ad3050fb7,esporte_lazer,12,1.0,4.0
19869,634964b17796e64304cadf1ad3050fb7,moveis_decoracao,14,1.0,5.0
19870,634964b17796e64304cadf1ad3050fb7,papelaria,7,1.0,5.0
19871,634964b17796e64304cadf1ad3050fb7,papelaria,11,1.0,5.0
19872,634964b17796e64304cadf1ad3050fb7,relogios_presentes,-31,1.0,1.0
19873,634964b17796e64304cadf1ad3050fb7,relogios_presentes,-31,2.0,1.0
19874,634964b17796e64304cadf1ad3050fb7,relogios_presentes,-31,3.0,1.0
19875,634964b17796e64304cadf1ad3050fb7,relogios_presentes,-19,1.0,1.0
19876,634964b17796e64304cadf1ad3050fb7,relogios_presentes,-14,1.0,1.0
19877,634964b17796e64304cadf1ad3050fb7,relogios_presentes,-12,1.0,3.0
19878,634964b17796e64304cadf1ad3050fb7,relogios_presentes,-11,1.0,1.0
19879,634964b17796e64304cadf1ad3050fb7,relogios_presentes,-9,1.0,1.0
19880,634964b17796e64304cadf1ad3050fb7,relogios_presentes,-8,1.0,4.0
19881,634964b17796e64304cadf1ad3050fb7,relogios_presentes,-6,1.0,3.0
19882,634964b17796e64304cadf1ad3050fb7,relogios_presentes,-5,1.0,1.0
19883,634964b17796e64304cadf1ad3050fb7,relogios_presentes,-5,2.0,1.0
19884,634964b17796e64304cadf1ad3050fb7,relogios_presentes,-4,1.0,5.0
19885,634964b17796e64304cadf1ad3050fb7,relogios_presentes,-4,2.0,5.0
19886,634964b17796e64304cadf1ad3050fb7,relogios_presentes,-3,1.0,2.0
19887,634964b17796e64304cadf1ad3050fb7,relogios_presentes,-2,1.0,5.0
19888,634964b17796e64304cadf1ad3050fb7,relogios_presentes,-1,1.0,5.0
19889,634964b17796e64304cadf1ad3050fb7,relogios_presentes,0,1.0,4.5
19890,634964b17796e64304cadf1ad3050fb7,relogios_presentes,1,1.0,5.0
19891,634964b17796e64304cadf1ad3050fb7,relogios_presentes,2,1.0,5.0
19892,634964b17796e64304cadf1ad3050fb7,relogios_presentes,2,2.0,3.0
19893,634964b17796e64304cadf1ad3050fb7,relogios_presentes,3,1.0,4.5
19894,634964b17796e64304cadf1ad3050fb7,relogios_presentes,3,2.0,4.0
19895,634964b17796e64304cadf1ad3050fb7,relogios_presentes,3,3.0,4.0
19896,634964b17796e64304cadf1ad3050fb7,relogios_presentes,3,4.0,4.0
19897,634964b17796e64304cadf1ad3050fb7,relogios_presentes,3,5.0,4.0
19898,634964b17796e64304cadf1ad3050fb7,relogios_presentes,3,6.0,3.0
19899,634964b17796e64304cadf1ad3050fb7,relogios_presentes,4,1.0,5.0
19900,634964b17796e64304cadf1ad3050fb7,relogios_presentes,5,1.0,5.0
19901,634964b17796e64304cadf1ad3050fb7,relogios_presentes,6,1.0,5.0
19902,634964b17796e64304cadf1ad3050fb7,relogios_presentes,6,2.0,3.0
19903,634964b17796e64304cadf1ad3050fb7,relogios_presentes,6,3.0,4.0
19904,634964b17796e64304cadf1ad3050fb7,relogios_presentes,7,1.0,5.0
19905,634964b17796e64304cadf1ad3050fb7,relogios_presentes,8,1.0,5.0
19906,634964b17796e64304cadf1ad3050fb7,relogios_presentes,8,2.0,3.0
19907,634964b17796e64304cadf1ad3050fb7,relogios_presentes,9,1.0,5.0
