,seller_id,product_category_name,vendas_total,entrega_antecipacao,score
3106,7ade73f1b9b4e965f9009a4c3a7e2c15,moveis_decoracao,2,20.0,5.0
3107,7ade73f1b9b4e965f9009a4c3a7e2c15,pet_shop,1,13.0,4.0
3108,7ade73f1b9b4e965f9009a4c3a7e2c15,utilidades_domesticas,8,11.0,5.0
3109,7b07b3c7487f0ea825fc6df75abd658b,esporte_lazer,94,10.0,5.0
3110,7b07b3c7487f0ea825fc6df75abd658b,fashion_bolsas_e_acessorios,4,13.0,3.5
3111,7b0df942f46435babab05d49b744b2c4,brinquedos,1,15.0,5.0
3112,7b0df942f46435babab05d49b744b2c4,instrumentos_musicais,30,9.5,5.0
3113,7b1222c3624aa89b9558b50a2594188c,beleza_saude,1,18.0,5.0
3114,7b1222c3624aa89b9558b50a2594188c,brinquedos,17,15.0,5.0
3115,7b1222c3624aa89b9558b50a2594188c,market_place,4,7.0,3.5
3116,7b3447b497e55af8c15fc7bd89d7b81a,esporte_lazer,1,12.0,5.0
3117,7b7ed56ae755e2880f2b69632e839c1e,utilidades_domesticas,5,5.0,5.0
3118,7b7f91e98f8c6def45a1407923304402,eletrodomesticos_2,2,14.0,5.0
3119,7b7f91e98f8c6def45a1407923304402,informatica_acessorios,1,9.0,5.0
3120,7b7f91e98f8c6def45a1407923304402,utilidades_domesticas,11,13.0,4.0
3121,7b8e8ec35bad4b0ef7e3963650b0a87b,automotivo,3,10.0,5.0
3122,7b8e8ec35bad4b0ef7e3963650b0a87b,climatizacao,2,13.5,5.0
3123,7b98de631987e26dd6d803490c43a13c,casa_construcao,2,8.5,4.5
3124,7b98de631987e26dd6d803490c43a13c,construcao_ferramentas_construcao,6,12.0,5.0
3125,7bac63f6603d382cc8d0832eb6c100a8,beleza_saude,1,-36.0,1.0
3126,7bac63f6603d382cc8d0832eb6c100a8,eletrodomesticos,4,9.0,4.0
3127,7bac63f6603d382cc8d0832eb6c100a8,esporte_lazer,8,6.5,4.0
3128,7bac63f6603d382cc8d0832eb6c100a8,ferramentas_jardim,6,7.0,5.0
3129,7bcd7c5f8631701474db233ccf1c094b,esporte_lazer,3,0.0,3.0
3130,7bcd7c5f8631701474db233ccf1c094b,utilidades_domesticas,1,0.0,1.0
3131,7c1fea10b5b006671d608b1d7c446ec4,automotivo,1,12.0,4.0
3132,7c1fea10b5b006671d608b1d7c446ec4,telefonia,11,7.0,4.0
3133,7c1fea10b5b006671d608b1d7c446ec4,utilidades_domesticas,1,12.0,4.0
3134,7c4402417d51474d4d0cda9557340e40,utilidades_domesticas,1,27.0,5.0
3135,7c4618c82226628831613e95e9c22f44,esporte_lazer,13,8.0,5.0
3136,7c462184585ae80bd6e5774c62ce50f2,bebes,2,-9.0,3.0
3137,7c4adcc13272c0e26fa23aac642adb7b,automotivo,2,5.5,3.0
3138,7c51de0ab286204ce75ff42bf7c10d92,beleza_saude,4,14.0,4.5
3139,7c5b05cbdb5542049f38d90d7815b97d,livros_importados,24,10.0,5.0
3140,7c67e1448b00f6e969d365cea6b010ab,automotivo,3,5.0,1.0
3141,7c67e1448b00f6e969d365cea6b010ab,bebes,3,17.0,5.0
3142,7c67e1448b00f6e969d365cea6b010ab,esporte_lazer,17,13.0,1.0
3143,7c67e1448b00f6e969d365cea6b010ab,moveis_decoracao,92,13.0,3.5
3144,7c67e1448b00f6e969d365cea6b010ab,moveis_escritorio,1236,11.0,4.0
3145,7c67e1448b00f6e969d365cea6b010ab,moveis_sala,16,6.0,2.0
3146,7c9130f5f3729edd32aa059141d92484,informatica_acessorios,4,18.5,4.0
3147,7caa63f175b1cecbfaadd8b5ab9998c7,cama_mesa_banho,2,10.5,2.0
3148,7cb946b1ad19faebe28c3e86c2794ec3,beleza_saude,1,2.0,5.0
3149,7cf4ea70955b00d6b3c22542598e2715,eletroportateis,1,10.0,5.0
3150,7d13fca15225358621be4086e1eb0964,audio,47,10.0,5.0
3151,7d13fca15225358621be4086e1eb0964,cool_stuff,2,-13.5,3.0
3152,7d13fca15225358621be4086e1eb0964,eletronicos,15,13.0,4.0
3153,7d13fca15225358621be4086e1eb0964,esporte_lazer,2,12.5,4.5
3154,7d13fca15225358621be4086e1eb0964,market_place,2,20.0,4.5
3155,7d13fca15225358621be4086e1eb0964,perfumaria,2,14.5,5.0
3156,7d13fca15225358621be4086e1eb0964,relogios_presentes,504,11.0,5.0
3157,7d294cf9a6a69dc6a0c3e540fff0e039,bebes,5,17.0,5.0
3158,7d456afc660226829370f3173d14520c,beleza_saude,6,4.0,4.0
3159,7d456afc660226829370f3173d14520c,cama_mesa_banho,46,9.5,5.0
3160,7d456afc660226829370f3173d14520c,market_place,35,15.0,5.0
3161,7d456afc660226829370f3173d14520c,moveis_decoracao,1,21.0,5.0
3162,7d456afc660226829370f3173d14520c,perfumaria,5,14.0,5.0
3163,7d484ca289afaac6bf5fc6a1e96d2226,brinquedos,2,1.5,4.0
3164,7d76b645482be4a332374e8223836592,automotivo,3,7.0,5.0
3165,7d76b645482be4a332374e8223836592,telefonia,182,8.0,4.0
3166,7d7866a99a8656a42c7ff6352a433410,artigos_de_festas,3,3.0,4.0
3167,7d7866a99a8656a42c7ff6352a433410,cama_mesa_banho,1,14.0,5.0
3168,7d7866a99a8656a42c7ff6352a433410,utilidades_domesticas,1,5.0,5.0
3169,7d7d2b7a51328016102d4528c411d630,cama_mesa_banho,3,14.0,5.0
3170,7d7d2b7a51328016102d4528c411d630,utilidades_domesticas,4,5.5,5.0
3171,7d81e74a4755b552267cd5e081563028,construcao_ferramentas_construcao,1,5.0,4.0
3172,7d948535954aaf8c5d39db007f74372e,bebes,1,8.0,3.0
3173,7d948535954aaf8c5d39db007f74372e,fashion_roupa_feminina,3,7.0,5.0
3174,7daca0837f033a41a6f3428c18657533,utilidades_domesticas,7,5.0,5.0
3175,7dc8c42cc750eeafea6c85712ffee9bf,beleza_saude,6,15.0,5.0
3176,7dc8c42cc750eeafea6c85712ffee9bf,casa_conforto,1,18.0,1.0
3177,7dc8c42cc750eeafea6c85712ffee9bf,construcao_ferramentas_jardim,2,12.0,2.0
3178,7dc8c42cc750eeafea6c85712ffee9bf,cool_stuff,2,16.5,5.0
3179,7dc8c42cc750eeafea6c85712ffee9bf,eletrodomesticos,1,12.0,4.0
3180,7dc8c42cc750eeafea6c85712ffee9bf,eletronicos,2,14.5,5.0
3181,7dc8c42cc750eeafea6c85712ffee9bf,moveis_decoracao,8,14.0,5.0
3182,7dc8c42cc750eeafea6c85712ffee9bf,utilidades_domesticas,28,10.5,5.0
3183,7dc9a3355bae96dd82008b313d3a456c,pet_shop,1,13.0,5.0
3184,7ddcbb64b5bc1ef36ca8c151f6ec77df,automotivo,33,9.0,5.0
3185,7ddcbb64b5bc1ef36ca8c151f6ec77df,beleza_saude,10,7.0,4.5
3186,7ddcbb64b5bc1ef36ca8c151f6ec77df,brinquedos,4,10.0,5.0
3187,7ddcbb64b5bc1ef36ca8c151f6ec77df,consoles_games,9,8.0,5.0
3188,7ddcbb64b5bc1ef36ca8c151f6ec77df,cool_stuff,170,9.0,5.0
3189,7ddcbb64b5bc1ef36ca8c151f6ec77df,eletronicos,12,15.5,3.5
3190,7ddcbb64b5bc1ef36ca8c151f6ec77df,esporte_lazer,17,10.0,4.0
3191,7ddcbb64b5bc1ef36ca8c151f6ec77df,informatica_acessorios,50,10.0,4.5
3192,7ddcbb64b5bc1ef36ca8c151f6ec77df,malas_acessorios,36,12.5,5.0
3193,7dea6f73af847b42cc3985bd620f994d,moveis_cozinha_area_de_servico_jantar_e_jardim,2,10.5,4.0
3194,7df1fc11cc5cbc518b39faa60cf5d67c,automotivo,5,13.0,5.0
3195,7e1fb0a3ebfb01ffb3a7dae98bf3238d,beleza_saude,150,11.0,5.0
3196,7e1fb0a3ebfb01ffb3a7dae98bf3238d,esporte_lazer,22,12.0,5.0
3197,7e26c750b4cb9f6766f58265ff9ebe95,beleza_saude,3,14.0,4.0
3198,7e3dde9ffba72d5340f9aaf09b4424be,utilidades_domesticas,1,0.0,1.0
3199,7e3f87d16fb353f408d467e74fbd8014,casa_construcao,1,6.0,5.0
3200,7e3f87d16fb353f408d467e74fbd8014,cool_stuff,1,27.0,5.0
3201,7e3f87d16fb353f408d467e74fbd8014,eletronicos,5,9.0,5.0
3202,7e3f87d16fb353f408d467e74fbd8014,informatica_acessorios,73,9.0,5.0
3203,7e3f87d16fb353f408d467e74fbd8014,moveis_decoracao,13,15.0,5.0
3204,7e3f87d16fb353f408d467e74fbd8014,papelaria,1,-1.0,1.0
3205,7e79d65b5c6f1f544b7daea036acf720,brinquedos,4,14.0,4.5
3206,7e93a43ef30c4f03f38b393420bc753a,alimentos,1,13.0,5.0
3207,7e93a43ef30c4f03f38b393420bc753a,audio,7,14.0,5.0
3208,7e93a43ef30c4f03f38b393420bc753a,beleza_saude,2,14.5,3.0
3209,7e93a43ef30c4f03f38b393420bc753a,cool_stuff,4,16.5,4.5
3210,7e93a43ef30c4f03f38b393420bc753a,eletronicos,3,3.0,4.0
3211,7e93a43ef30c4f03f38b393420bc753a,esporte_lazer,7,15.0,5.0
3212,7e93a43ef30c4f03f38b393420bc753a,papelaria,1,0.0,1.0
3213,7e93a43ef30c4f03f38b393420bc753a,relogios_presentes,314,12.0,5.0
3214,7e959205cebc10adefcb331f934238a4,relogios_presentes,2,0.0,1.0
3215,7ea5bfa6c340f58f8e71fc1f0412b0d6,bebes,95,11.0,5.0
3216,7ea5bfa6c340f58f8e71fc1f0412b0d6,brinquedos,1,-2.0,1.0
3217,7ea5bfa6c340f58f8e71fc1f0412b0d6,cool_stuff,7,6.0,3.0
3218,7ecd59e5e20407131822c1a68ac59c1f,papelaria,29,7.0,5.0
3219,7ecef8194babfec876ca720714327841,casa_construcao,1,14.0,5.0
3220,7ecef8194babfec876ca720714327841,construcao_ferramentas_construcao,5,9.0,4.0
3221,7ecef8194babfec876ca720714327841,utilidades_domesticas,2,3.0,4.5
3222,7f02656561b680def9986c0795a8a080,utilidades_domesticas,2,4.5,3.0
3223,7f152321c60a266edc53af1925ef96c1,esporte_lazer,20,12.0,5.0
3224,7f2617c58d5d06806987308b45654351,esporte_lazer,23,10.0,4.0
3225,7f35f9daf223da737b78738fbae4d977,fraldas_higiene,3,20.0,4.0
3226,7f35f9daf223da737b78738fbae4d977,perfumaria,2,18.0,5.0
3227,7f40d06aa0b5f1aa4f41af8c0480e2ef,alimentos,1,12.0,4.0
3228,7f40d06aa0b5f1aa4f41af8c0480e2ef,brinquedos,5,7.0,5.0
3229,7f5e4d5efad7e44b91115dd1decb65f3,informatica_acessorios,9,7.0,5.0
3230,7f7b8245c336066a1f9933c359f11d77,alimentos,3,37.0,5.0
3231,7f7b8245c336066a1f9933c359f11d77,bebes,2,-1.0,3.0
3232,7f7b8245c336066a1f9933c359f11d77,beleza_saude,27,9.0,5.0
3233,7f7b8245c336066a1f9933c359f11d77,brinquedos,3,8.0,5.0
3234,7f7b8245c336066a1f9933c359f11d77,informatica_acessorios,1,6.0,5.0
3235,7f7b8245c336066a1f9933c359f11d77,livros_interesse_geral,5,7.0,4.0
3236,7f7b8245c336066a1f9933c359f11d77,livros_tecnicos,1,32.0,5.0
3237,7f7b8245c336066a1f9933c359f11d77,utilidades_domesticas,1,34.0,5.0
3238,7fc87cc3e89b3d1d5cabdca32f8485aa,moveis_escritorio,10,11.0,4.0
3239,7fc87cc3e89b3d1d5cabdca32f8485aa,moveis_sala,2,15.0,5.0
3240,7fc87cc3e89b3d1d5cabdca32f8485aa,papelaria,2,-3.5,3.0
3241,7fdb0720c8d7c9075538b365dc8c3a22,moveis_decoracao,1,-7.0,1.0
3242,7fdb0720c8d7c9075538b365dc8c3a22,moveis_quarto,5,23.0,3.0
3243,7fdb0720c8d7c9075538b365dc8c3a22,moveis_sala,4,11.5,2.0
3244,7fe21dd00d2f4943ae09525efa2fd674,fashion_bolsas_e_acessorios,3,3.0,5.0
3245,7fe21dd00d2f4943ae09525efa2fd674,fashion_roupa_infanto_juvenil,1,0.0,1.0
3246,7ff588a03c2aeae4fbd23f9ae64b760d,automotivo,16,5.0,5.0
3247,800214c63934acd05d47e84214db8ba8,esporte_lazer,1,19.0,5.0
3248,800214c63934acd05d47e84214db8ba8,malas_acessorios,3,9.0,5.0
3249,80146bc52c4f6af5239b23de2a20262b,moveis_decoracao,2,0.0,3.0
3250,804287717b9156fb7a787acd9af4fac1,brinquedos,1,26.0,5.0
3251,8060d731897e33b5c5ae575ce1e209e1,esporte_lazer,5,15.0,5.0
3252,808d4348b916efa08e766ebad39f61eb,perfumaria,21,6.0,5.0
3253,8090490573c6c0aa343a7231ebcb8c86,artes,7,19.0,5.0
3254,8090490573c6c0aa343a7231ebcb8c86,beleza_saude,13,7.0,5.0
3255,8090490573c6c0aa343a7231ebcb8c86,brinquedos,2,10.5,4.0
3256,8090490573c6c0aa343a7231ebcb8c86,esporte_lazer,4,14.0,4.0
3257,809413606dbfe5deefd2db646693ef67,alimentos_bebidas,5,6.0,4.0
3258,80cfd480be3eb6d6267139f5cb793555,papelaria,1,26.0,4.0
3259,80e6699fe29150b372a0c8a1ebf7dcc8,automotivo,2,18.5,5.0
3260,80e6699fe29150b372a0c8a1ebf7dcc8,esporte_lazer,88,13.5,5.0
3261,80e6699fe29150b372a0c8a1ebf7dcc8,ferramentas_jardim,4,16.5,4.5
3262,80f2cf9abf6b5a0e5c612b5eea6646e6,bebes,6,10.0,5.0
3263,80f2cf9abf6b5a0e5c612b5eea6646e6,esporte_lazer,1,-4.0,5.0
3264,8132b9bd16876e1b0f8808d43825dd48,esporte_lazer,3,0.0,1.0
3265,813348c996469b40f2e028d5429d3495,utilidades_domesticas,198,10.5,5.0
3266,81336a0f57a33776419727a300249e90,beleza_saude,2,-5.0,4.0
3267,81336a0f57a33776419727a300249e90,esporte_lazer,17,9.0,5.0
3268,8160255418d5aaa7dbdc9f4c64ebda44,alimentos,1,20.0,5.0
3269,8160255418d5aaa7dbdc9f4c64ebda44,automotivo,2,8.0,2.0
3270,8160255418d5aaa7dbdc9f4c64ebda44,cama_mesa_banho,423,8.0,4.0
3271,8160255418d5aaa7dbdc9f4c64ebda44,pet_shop,3,9.0,4.0
3272,817245bcc3badd82bbd222e0366951a6,automotivo,41,13.0,4.0
3273,81783131d2a97c8d44d406a4be81b5d9,brinquedos,13,1.0,5.0
3274,81783131d2a97c8d44d406a4be81b5d9,construcao_ferramentas_construcao,1,13.0,5.0
3275,817f85dbb65aa3e70831d90fe75cdf89,bebes,3,19.0,5.0
3276,817f85dbb65aa3e70831d90fe75cdf89,brinquedos,8,26.5,5.0
3277,8185694b58b2ba6de20fd41ae608bbea,moveis_decoracao,6,10.0,5.0
3278,8185694b58b2ba6de20fd41ae608bbea,papelaria,2,6.0,4.0
3279,818d28f936e791926d33bcb6ee94ef79,telefonia,3,15.0,4.0
3280,81a1104df0f08b59c68aa5b03cfe398e,ferramentas_jardim,71,13.0,5.0
3281,81ed90f07c0bacb7594940ba2ef676aa,cama_mesa_banho,2,6.0,4.5
3282,81f89e42267213cb94da7ddc301651da,consoles_games,25,6.0,4.0
3283,81f89e42267213cb94da7ddc301651da,informatica_acessorios,1,10.0,5.0
3284,81f89e42267213cb94da7ddc301651da,perfumaria,26,7.0,4.0
3285,820c7c9eaf76d2b226b6c242bcf3f34d,eletrodomesticos_2,1,20.0,4.0
3286,820cc752a266cdc6c1a1e61dd4583330,eletrodomesticos,1,10.0,5.0
3287,820cc752a266cdc6c1a1e61dd4583330,eletrodomesticos_2,2,19.0,4.0
3288,820cc752a266cdc6c1a1e61dd4583330,eletroportateis,12,13.0,4.5
3289,821fb029fc6e495ca4f08a35d51e53a5,casa_construcao,2,-1.0,2.5
3290,821fb029fc6e495ca4f08a35d51e53a5,eletrodomesticos_2,1,18.0,5.0
3291,821fb029fc6e495ca4f08a35d51e53a5,esporte_lazer,23,5.0,4.0
3292,821fb029fc6e495ca4f08a35d51e53a5,utilidades_domesticas,2,9.5,4.5
3293,822166ed1e47908f7cfb49946d03c726,cama_mesa_banho,100,14.0,5.0
3294,822166ed1e47908f7cfb49946d03c726,moveis_decoracao,7,6.0,5.0
3295,822166ed1e47908f7cfb49946d03c726,utilidades_domesticas,1,22.0,5.0
3296,822b63912576852aea9a8436d72317b7,consoles_games,9,22.0,5.0
3297,822bad9bc42b51213ba522fe87b7ab5d,cool_stuff,1,14.0,2.0
3298,822bad9bc42b51213ba522fe87b7ab5d,eletronicos,1,5.0,5.0
3299,822bad9bc42b51213ba522fe87b7ab5d,informatica_acessorios,2,12.5,5.0
3300,822bad9bc42b51213ba522fe87b7ab5d,telefonia,14,4.5,4.5
3301,827f8f69dfa529c561901c4f2e0f332f,bebes,21,10.0,5.0
3302,827f8f69dfa529c561901c4f2e0f332f,brinquedos,1,7.0,4.0
3303,827f8f69dfa529c561901c4f2e0f332f,fashion_calcados,76,10.0,5.0
3304,827f8f69dfa529c561901c4f2e0f332f,fashion_esporte,1,7.0,2.0
3305,827f8f69dfa529c561901c4f2e0f332f,fashion_roupa_feminina,1,7.0,2.0
3306,827f8f69dfa529c561901c4f2e0f332f,market_place,1,7.0,2.0
3307,827f8f69dfa529c561901c4f2e0f332f,moveis_decoracao,2,15.0,5.0
3308,82921991ff5b557b045605b8bbf08d49,telefonia,1,12.0,5.0
3309,82bd0703a4aefd6b599e5bfdaed378fb,beleza_saude,14,15.5,5.0
3310,82bd0703a4aefd6b599e5bfdaed378fb,cool_stuff,1,0.0,1.0
3311,82bd0703a4aefd6b599e5bfdaed378fb,market_place,1,9.0,5.0
3312,82bd0703a4aefd6b599e5bfdaed378fb,perfumaria,9,27.0,3.0
3313,82cb9f452fe8334df74b22d37824b431,alimentos,2,14.0,5.0
3314,82cb9f452fe8334df74b22d37824b431,beleza_saude,2,14.0,4.5
3315,82cb9f452fe8334df74b22d37824b431,eletroportateis,14,16.0,5.0
3316,82e0a475a88cc9595229d8029273f045,moveis_decoracao,83,10.0,4.0
3317,830379336fad8c6f3b15a4a3ddb5c66e,moveis_cozinha_area_de_servico_jantar_e_jardim,4,13.5,4.5
3318,83353a83fd769dfafa4f21a72b15e3e5,esporte_lazer,5,11.0,5.0
3319,834f3294fba9f932f56edc879193f925,cool_stuff,65,9.0,5.0
3320,834f3294fba9f932f56edc879193f925,eletrodomesticos_2,1,9.0,3.0
3321,834f8533b2ecb6598dd004ff3de7203a,bebes,16,7.0,4.5
3322,834f8533b2ecb6598dd004ff3de7203a,brinquedos,3,7.0,5.0
3323,834f8533b2ecb6598dd004ff3de7203a,esporte_lazer,5,44.0,5.0
3324,834f8533b2ecb6598dd004ff3de7203a,pet_shop,23,5.0,4.0
3325,835f0f7810c76831d6c7d24c7a646d4d,fashion_roupa_masculina,11,2.0,1.0
3326,835f0f7810c76831d6c7d24c7a646d4d,utilidades_domesticas,39,4.0,4.0
3327,83645b1645cdee8953ee54c29ceed564,bebes,8,14.0,4.5
3328,83645b1645cdee8953ee54c29ceed564,beleza_saude,5,14.0,5.0
3329,83645b1645cdee8953ee54c29ceed564,perfumaria,1,24.0,3.0
3330,8378eb36b6b70c5734e83ad7b8cdc3b7,casa_construcao,12,15.5,5.0
3331,8378eb36b6b70c5734e83ad7b8cdc3b7,construcao_ferramentas_construcao,1,18.0,5.0
3332,83b08de96980757220871b31bf6cffca,construcao_ferramentas_construcao,7,7.0,5.0
3333,83c465a786b06574376909b35ef6752a,cama_mesa_banho,3,17.0,5.0
3334,83c8aafbefb034674a70de0eac5b8954,automotivo,2,15.0,5.0
3335,83d458c0d6d4f94295d63f091460bd60,brinquedos,1,0.0,5.0
3336,83d7070a0b9a8b4625fa8682b819fabb,fashion_bolsas_e_acessorios,2,0.0,1.0
3337,83deb69e889cf80f82be1dc6d5f2d486,instrumentos_musicais,42,11.0,5.0
3338,83e197e95a1bbabc8c75e883ed016c47,instrumentos_musicais,4,9.5,5.0
3339,83e197e95a1bbabc8c75e883ed016c47,livros_interesse_geral,51,13.0,5.0
3340,83f2b4881141ce3fcd4e985125d3279e,bebes,4,0.0,5.0
3341,8444e55c1f13cd5c179851e5ca5ebd00,automotivo,3,20.0,4.0
3342,8444e55c1f13cd5c179851e5ca5ebd00,bebes,9,24.0,2.0
3343,8444e55c1f13cd5c179851e5ca5ebd00,bebidas,2,25.5,2.5
3344,8444e55c1f13cd5c179851e5ca5ebd00,beleza_saude,10,25.0,4.0
3345,8444e55c1f13cd5c179851e5ca5ebd00,brinquedos,9,13.0,1.0
3346,8444e55c1f13cd5c179851e5ca5ebd00,consoles_games,2,21.5,5.0
3347,8444e55c1f13cd5c179851e5ca5ebd00,cool_stuff,22,23.0,5.0
3348,8444e55c1f13cd5c179851e5ca5ebd00,fashion_bolsas_e_acessorios,5,20.0,1.0
3349,8444e55c1f13cd5c179851e5ca5ebd00,papelaria,1,16.0,1.0
3350,8444e55c1f13cd5c179851e5ca5ebd00,perfumaria,31,25.0,4.0
3351,8444e55c1f13cd5c179851e5ca5ebd00,relogios_presentes,9,12.0,4.0
3352,8444e55c1f13cd5c179851e5ca5ebd00,telefonia,6,-8.0,1.0
3353,845e8036c3f7bf62099352f5ed910240,bebes,5,6.0,4.0
3354,845e8036c3f7bf62099352f5ed910240,cama_mesa_banho,19,13.0,4.0
3355,8476243f92442881ddd5b578975cf115,beleza_saude,7,6.0,5.0
3356,8476243f92442881ddd5b578975cf115,eletronicos,1,17.0,5.0
3357,8476243f92442881ddd5b578975cf115,telefonia,4,9.0,3.0
3358,84c945f15571830c1a91a33978e94009,utilidades_domesticas,2,14.5,4.5
3359,84deb808079d1be601c209c1e771b1cc,beleza_saude,2,10.5,5.0
3360,8501d82f68d23148b6d78bb7c4a42037,automotivo,1,0.0,1.0
3361,85044848b1b767db2a4a58526adef4b4,eletronicos,1,11.0,1.0
3362,85044848b1b767db2a4a58526adef4b4,eletroportateis,1,10.0,4.0
3363,85044848b1b767db2a4a58526adef4b4,telefonia,2,11.5,4.0
3364,850857dfac77488c307e2b1cbd84ab5a,climatizacao,1,25.0,5.0
3365,850913d59ce317156b00f3705f1c3edb,automotivo,10,5.5,3.5
3366,850913d59ce317156b00f3705f1c3edb,telefonia,24,6.0,3.5
3367,850f4f8af5ea87287ac68de36e29107f,brinquedos,115,14.0,5.0
3368,850f4f8af5ea87287ac68de36e29107f,cool_stuff,55,12.0,5.0
3369,850f4f8af5ea87287ac68de36e29107f,instrumentos_musicais,2,-2.0,2.5
3370,850f4f8af5ea87287ac68de36e29107f,relogios_presentes,16,13.0,4.0
3371,851773c885feb5e2da3b4f82bc2b17ce,beleza_saude,10,11.0,5.0
3372,855668e0971d4dfd7bef1b6a4133b41b,artes,1,5.0,5.0
3373,855668e0971d4dfd7bef1b6a4133b41b,bebes,296,8.0,4.0
3374,855668e0971d4dfd7bef1b6a4133b41b,cool_stuff,27,5.0,4.0
3375,8581055ce74af1daba164fdbd55a40de,automotivo,442,9.0,5.0
3376,85cc55e048b6bcc90c75afe7f0e72f72,agro_industria_e_comercio,1,22.0,4.0
3377,85cc55e048b6bcc90c75afe7f0e72f72,brinquedos,2,-2.5,5.0
3378,85cc55e048b6bcc90c75afe7f0e72f72,construcao_ferramentas_iluminacao,1,-6.0,1.0
3379,85cc55e048b6bcc90c75afe7f0e72f72,informatica_acessorios,4,10.5,5.0
3380,85cc55e048b6bcc90c75afe7f0e72f72,sinalizacao_e_seguranca,1,17.0,5.0
3381,85d9eb9ddc5d00ca9336a2219c97bb13,automotivo,22,16.0,5.0
3382,85d9eb9ddc5d00ca9336a2219c97bb13,bebes,5,21.0,4.0
3383,85d9eb9ddc5d00ca9336a2219c97bb13,cool_stuff,12,11.5,4.5
3384,85d9eb9ddc5d00ca9336a2219c97bb13,informatica_acessorios,481,14.0,5.0
3385,85d9eb9ddc5d00ca9336a2219c97bb13,malas_acessorios,1,13.0,4.0
3386,85d9eb9ddc5d00ca9336a2219c97bb13,market_place,1,9.0,4.0
3387,85e7c62c1d6ea078c3897424f867a7c8,pet_shop,2,19.5,4.5
3388,85ecf03781da592876b7844acc1b729f,beleza_saude,2,-0.5,4.5
3389,8602a61d680a10a82cceeeda0d99ea3d,fashion_bolsas_e_acessorios,19,10.0,5.0
3390,8603f0038fe0e52fedd3382d266723de,eletrodomesticos_2,4,12.0,5.0
3391,8603f0038fe0e52fedd3382d266723de,moveis_cozinha_area_de_servico_jantar_e_jardim,1,13.0,5.0
3392,8603f0038fe0e52fedd3382d266723de,moveis_decoracao,1,8.0,5.0
3393,8603f0038fe0e52fedd3382d266723de,moveis_quarto,3,11.0,4.0
3394,8629a7efec1aab257e58cda559f03ba7,informatica_acessorios,1,-34.0,1.0
3395,8629c241b3622ac12cd4118afdc8d394,consoles_games,1,2.0,4.0
3396,8629c241b3622ac12cd4118afdc8d394,ferramentas_jardim,5,21.0,4.0
3397,8629c241b3622ac12cd4118afdc8d394,perfumaria,7,13.0,5.0
3398,863d2ebcd347ce4922de7a0f9a5581d6,automotivo,19,11.0,4.0
3399,8648b1e89e9b349e32d3741b30ec737e,casa_construcao,10,11.0,5.0
3400,8648b1e89e9b349e32d3741b30ec737e,construcao_ferramentas_construcao,82,11.0,5.0
3401,8648b1e89e9b349e32d3741b30ec737e,esporte_lazer,7,8.0,4.0
3402,86649b1632b1c0e6c0bcb2c90a8b75d8,beleza_saude,1,0.0,1.0
3403,866558b3bccef2dbc6d29a2b5995016f,moveis_cozinha_area_de_servico_jantar_e_jardim,1,7.0,5.0
3404,866558b3bccef2dbc6d29a2b5995016f,moveis_decoracao,5,14.0,5.0
3405,86bb7c4b535e49a541baf3266b1c95b1,brinquedos,15,15.0,4.0
3406,86bf77bdb52e615674772d5817c6212f,beleza_saude,3,10.0,5.0
3407,86bf77bdb52e615674772d5817c6212f,pet_shop,2,20.0,5.0
3408,86ccac0b835037332a596a33b6949ee1,eletrodomesticos_2,1,0.0,1.0
3409,86ccac0b835037332a596a33b6949ee1,esporte_lazer,3,13.0,5.0
3410,86ccac0b835037332a596a33b6949ee1,relogios_presentes,207,14.0,5.0
3411,86ff3eaef0267069cc891a2ed9d10a17,esporte_lazer,6,17.5,5.0
3412,86ff3eaef0267069cc891a2ed9d10a17,moveis_cozinha_area_de_servico_jantar_e_jardim,1,11.0,3.0
3413,870d0118f7a9d85960f29ad89d5d989a,moveis_sala,55,10.0,5.0
3414,870d0118f7a9d85960f29ad89d5d989a,utilidades_domesticas,9,9.0,4.0
3415,87142160b41353c4e5fca2360caf6f92,automotivo,4,15.5,4.5
3416,87142160b41353c4e5fca2360caf6f92,consoles_games,12,15.5,5.0
3417,87142160b41353c4e5fca2360caf6f92,eletronicos,20,11.5,5.0
3418,87142160b41353c4e5fca2360caf6f92,esporte_lazer,19,21.0,5.0
3419,87142160b41353c4e5fca2360caf6f92,informatica_acessorios,280,15.0,5.0
3420,87142160b41353c4e5fca2360caf6f92,market_place,1,15.0,5.0
3421,87142160b41353c4e5fca2360caf6f92,moveis_decoracao,3,10.0,5.0
3422,87142160b41353c4e5fca2360caf6f92,utilidades_domesticas,2,-21.0,1.0
3423,8759e7aedd644f487315e5860962f162,eletrodomesticos,3,7.0,5.0
3424,876182d1918783bbe15233febfbd4926,informatica_acessorios,2,12.5,4.5
3425,87b4428a334b8f676fd9a7f3bf544fb5,beleza_saude,1,23.0,5.0
3426,87b740daf17b5d1be335a64164ec6842,esporte_lazer,13,7.0,4.0
3427,87d30a6a0cbf89356e49324971ab1d24,brinquedos,17,10.0,5.0
3428,87d3c3aeb3ead335511b3ce315eb341e,bebes,4,6.0,3.0
3429,87d3c3aeb3ead335511b3ce315eb341e,brinquedos,10,7.5,5.0
3430,87d73636a3acf123e842bb890a4db036,moveis_quarto,1,2.0,5.0
