,seller_id,total_vendas
1067,bbf9ad41dca6603e614efcdad7aab8c4,14
1068,52562a9f449c3dc3d53f5f5b9ed74903,14
1069,87d3c3aeb3ead335511b3ce315eb341e,14
1070,f1c1ac3f3efc07e659c035008e615e66,14
1071,54065e9aef7e9e9c2dc23b7594db021a,14
1072,26e2c91ef821e1ff8985f408788fe35b,14
1073,768de2a4fc06aacecb9a586ccc30746a,14
1074,a4b6b9b992b46e9ef863637af96e04bc,14
1075,39d61be7a92eb77b7da367bd4845bc0e,14
1076,5a413ade68e8f8d93071a7f52a64cb9e,14
1077,e8a85b5f3df47be0984c55fd4064dbb4,14
1078,5f67c6082caacb26e431a7b17940cece,14
1079,a1474fd46fd3430168f7ec202da39408,14
1080,c9a06ece156bb057372c68718ec8909b,14
1081,83645b1645cdee8953ee54c29ceed564,14
1082,1dcfa3835714681d4ba4a93bc1e0fd41,14
1083,6f229cc508fc6915ed5c499efd93baa4,14
1084,c273175f7c6c80fb02f051e2fc6d0d72,14
1085,7fc87cc3e89b3d1d5cabdca32f8485aa,14
1086,7b7f91e98f8c6def45a1407923304402,14
1087,e256a62e0ac58c0edfba09966142d561,14
1088,45213867cefbf2cd4c6177e10216a951,14
1089,659e8466eb3ff1b0e8740d74fb7bbedd,14
1090,51702dc2a3e106c76dbff722b5bf0726,14
1091,7c1fea10b5b006671d608b1d7c446ec4,14
1092,112453736dbe3889cfb74e1aaa0ba0c1,14
1093,5a425cc503b39b262a847fd6212bf53b,14
1094,3ca08eeb8d5595949fed424bd3677742,14
1095,4de6e4ba574aa9dfdc824bc44dc47fdd,14
1096,8a87611c08849ffeeccab52aa798b6c7,14
1097,5b07547f10dd980738a1a27f685af669,14
1098,b6e1504972665f739dec4facb9943775,14
1099,5b85809efd0d0e4dea1a9544e1280ed9,14
1100,b9ca8e8baa5d4aa038394a700f63e69f,14
1101,81783131d2a97c8d44d406a4be81b5d9,14
1102,5b51032eddd242adc84c38acab88f23d,14
1103,d6ab728cf30867cf3f1a2e216ae2f9b7,14
1104,49e7217cfe4e427191c378ec626d8737,14
1105,df91910b6a03bb2e3358fa6a35e32f6f,14
1106,9d681c7e12db302cb261e721040dde65,14
1107,b6dc74ed30f124f95227bed4e43a3bed,14
1108,c840d3fdbba0790404fdae73d253b253,14
1109,ed859002ad59dbf8cf3602696a6c3000,13
1110,f52c2422904463fdd7741f99045fecb6,13
1111,13f57c12a00ed4610db646b913a7f5c6,13
1112,6d22a1fcebb6dd08c9cd90b92a93e8d0,13
1113,e627629ba868740e287800f1a9be81c2,13
1114,aac51c486b672a9850d59f3e84b1cf88,13
1115,26d6bbee02420494d471c9f6436929c0,13
1116,cfd7ddab722b902f7ac5b5f3ba6d723d,13
1117,5b581417df4480f632484ba681e53944,13
1118,c510bc1718f0f2961eaa42a23330681a,13
1119,562f8cfc51f265411f487d07e9c40e7f,13
1120,f5f1f2c5f923f36ad79ea1d07185ddc9,13
1121,a2fa0bdc798ee84cdb08281337cf4fb6,13
1122,36890be00bbfc1cdb9a4a38a6af05a69,13
1123,97512d3fc193b2d1dfcdba0f9d1f0f8a,13
1124,7210cd29727d674c00741e5e387b3ccd,13
1125,c89cf7c468a48af70aada384e722f9e2,13
1126,6e864f5c4669eff3d98140a07cc50202,13
1127,6ee85be3693ed79a8e80718743d80655,13
1128,1660ad786c27fd935378b6192a90b417,13
1129,87b740daf17b5d1be335a64164ec6842,13
1130,d9e7e7778b32987280a6f2cb9a39c57d,13
1131,da6a60cc8cc724fe51be021ff8be779c,13
1132,8629c241b3622ac12cd4118afdc8d394,13
1133,8378eb36b6b70c5734e83ad7b8cdc3b7,13
1134,5882820ef11c4c068eea0677a7a879b4,13
1135,caa9bc43a9fe8cf9c564ddd8a03cc4a6,13
1136,7c4618c82226628831613e95e9c22f44,13
1137,058cb5aeb36d7c0fcae20fc85d5e0a59,13
1138,596849622429351f47b32e6cae1055ff,13
1139,439a47cc365d6e3bd526812ea9de3c29,13
1140,c3e1abd72a42fe690fcd89cf5720fe29,13
1141,65a7c0788e4d632ccb5e1b594b87f0bb,13
1142,2e0dba2da448400b1c11d7b4b22f32a4,13
1143,bc07d855eac23aab5ac8a120f21d16b2,13
1144,6b333a05bf188ef3e1f1662a86bd9855,13
1145,2d518637f53161b973e01f56ea4bb88e,13
1146,abc015ebac1d283a323ca9db35ede4b9,13
1147,2f74af7a0ee5636f12c2336f9fffed47,13
1148,5abb8ea023c77787f2c15da891c8d384,13
1149,41ab63a91b8b264e8c8780368bf1dd5b,13
1150,08d0949a9a17c027262db1f3c450c26c,13
1151,c8c1bea22194a4eefa2dc9a9fa89f536,13
1152,0417b067eeab773d2f7061a726dc477f,13
1153,92d14edfb62ee5ae7fdff70b0f4e7233,13
1154,3969863bb8af7f72580b3b1ffd3a17b3,13
1155,1f867308a0ce13133a4e639ff4de0c02,13
1156,557f22c76691849db52d2abccf0015d0,13
1157,bd1d49a326abfa9b1036772e40445430,13
1158,b3b17aab11f273023a5f22ca52e1eb70,13
1159,5ab05b6d86d417796c69ffd6774ec832,12
1160,257e61d3251fb5efb9daadddbc2cf7ca,12
1161,9c690ceacd5c66731bf443ea810195cb,12
1162,1c5e4e49b9079480255b49d50aac1aa9,12
1163,0887a9f087bcd5d9f6642b52f897fc6c,12
1164,f435898e493ba0356019a0b1cb8b55b1,12
1165,0a85ebe4e328db81ac9109781205e2f7,12
1166,8476243f92442881ddd5b578975cf115,12
1167,6b803197e03abd5056b4313306b4f29d,12
1168,141440cad9341e553f8401c574a2aa38,12
1169,d1c7fa84e48cfa21a0e595167c1c500e,12
1170,68f86ba270525243e68ae74044f992b9,12
1171,ccb83a794700270fde70898fe9ff368b,12
1172,89f69225956f951295ca4c7fb1266553,12
1173,bdae679a9b282249bc23b9b69dae9a99,12
1174,2f09f7d37a97956d11cc1a7cadd5262b,12
1175,2059c39f76271d4ca3f15b5ffaccc8b8,12
1176,c3acdfac4e3e97ff87529454fbc03642,12
1177,6e1862e15f33d9994bc25922a85e1efc,12
1178,7a2d2949aea47fab95fd98d6c9f618b1,12
1179,49383af7ab774e4e8f3000f49c83dc4b,12
1180,968268a686aa05d1f529fb07dff08130,12
1181,59cd88080b93f3c18508673122d26169,12
1182,c7fdb77fdbff3c41981bc52f787e959e,12
1183,47efca563408aae19bb7206c2d969ea9,12
1184,77fccaae319668a8ab6cd0fd16aec48c,12
1185,ae45df84722b1d15c5f32b23a095746c,12
1186,014d9a685fd57276679edd00e07089e5,12
1187,7357b52d27cbaa90f81a96cbc1279396,12
1188,b5abf4f36adc043117b4fca82c22984c,12
1189,723cd880edaacdb998898b67c8f9da30,12
1190,431050a06a317f2b38168dec3dcd2b46,12
1191,b0b346d3a89f5eb4c2968af3f083cd43,12
1192,01c97ebb5cdac52891c0ed1c37ba0012,12
1193,2dcf93836ae3ce0d7c93e2f10876467a,12
1194,d4910f1cdcfdabd48d6b316e395d4a23,12
1195,b55638ad525e906c698fa2ce742c1742,12
1196,512d298ac2a96d1931b6bd30aa21f61d,12
1197,1cbd32d00d01bb8087a5eb088612fd9c,12
1198,1d29dfba02015238dfbe2449a5eaa361,12
1199,d4e4b5192cba4e0e66eb12a9d347239d,12
1200,e1dc0754bada9ee4cfe9713f22f61292,12
1201,8ca1551acf9832a4cf467bbbac15851f,12
1202,985c92cc412091f8529c12d7f23d3fef,12
1203,cb41bfbcbda0aea354a834ab222f9a59,12
1204,c394e193cda3b4225ff2094d32184849,12
1205,b8630e1121437d41cb08e3c749c2c2e2,12
1206,cd3d09fbe6e3e9ff0c0ac0c300e93ae7,12
1207,d17f467e4bf608a510c20d82f4ba3b6b,12
1208,70849ca4f400aaabb62cb7462a6f1428,12
1209,acadd4d36859671cb635527c6c977533,12
1210,e504a4e2efaa45cbff7e268a2c58c956,12
1211,bfd938b22bc99bce1ae60dc602889f52,12
1212,0e982cff76cc0579f632cea8a0e38c9d,12
1213,d9e8c084b68fe958861d8f2c21202e6b,12
1214,5d9dc90a686a8fddacffab6bab5653a3,12
1215,457fe919b032a3f7dadba6fb92cf7855,12
1216,de9727ca376d1be6ec121b110aa7954c,12
1217,2addf05f476d0637864454e93ba673d5,12
1218,2009a095de2a2a41626f6c6d7722678d,12
1219,184a67a8f9f63234d3a92340bbdb727f,12
1220,38e6dada03429a47197d5d584d793b41,12
1221,bd15ee794d5e640d9dd71b665b2ab15b,12
1222,e64d65bc8dbec2accda90c58de5d1246,12
1223,404e1ba01358af4cd63f679b2c4d1fa1,12
1224,91f0eec23d4a61d7d7caeefa3f0ad1ca,11
1225,acb6c2ca5c82411c1fdb88d5fd5eb95e,11
1226,0aa2205ca24f113f4658a5c536667426,11
1227,4be6b962d83299498bae2190f95d6566,11
1228,b2c97074649f92197d9387d9033dda5f,11
1229,ec80e49e69745ab6c14f984bf2149423,11
1230,0ff83046c3fa22efee8ecf291888b191,11
1231,eb3071b9f0b0ddaa2df5ea130f09f26b,11
1232,5f7300535881cef3b625fd683cf7d145,11
1233,b1204cfda1d4948679db3cfc0d3cb95c,11
1234,6ddc28b61be28373b4503a1f61cf98a9,11
1235,670a9dda115b5a88b18cfadee8de2332,11
1236,e603cf3fec55f8697c9059638d6c8eb5,11
1237,3d0cd21d41671c46f82cd11176bf7277,11
1238,fce62094ffe6a4009188ec44e681dfdd,11
1239,41b86b552e54e3a7009596125aa8b167,11
1240,2f4b0d3b9634b647d4edee577d7ebb7e,11
1241,ab27bbbad5239bc31a34709275a70db4,11
1242,48fb026ed7455a42f5d3e9390ed5088e,11
1243,0791d9fc1e30678ecf03d3e55fa108d3,11
1244,6bbcb8924baf70b7fe2fe2097e8cd407,11
1245,f0e103c63864d5405b958d984b6e94c9,11
1246,d32e3909cfb714fb2a6cb092c85b9c5f,11
1247,5ef131ac72773e5b3f6c0d63cf424657,11
1248,5a6a02f419701fc8c605af71d4fc57a4,11
1249,89a51f50b8095ea78d5768f34c13a76f,11
1250,ff4e2d38692ce827b1a4f4b8196e680d,11
1251,9e6967d3cf386d284251784b18ccb485,11
1252,0570350b23eda5444f8d1d9544932058,11
1253,b81e3a6c866a764974fe849821abeebd,11
1254,eb4df17aed01d918c65f0f8d650900c0,11
1255,817f85dbb65aa3e70831d90fe75cdf89,11
1256,e819bcfade7b5d88a27325eb6cfd62c5,11
1257,cac63f48c38cd7d002a7e846dcd99a23,11
1258,0249d282d911d23cb8b869ab49c99f53,11
1259,f12d3c2a14729ae461b920c11fe20fdc,11
1260,8e2b3afb420011ef0c88c9d5f11ea526,11
1261,615005a3ef192c00c6f0e977cee3d2bc,11
1262,525e75a6fb1454a2325ab1734bcec221,11
1263,c4fabeea6e569d42d02993bb1f4f1cbc,11
1264,13fa2a6c6b9d0f43cb588d7c82117a12,11
1265,b9a03475e6447e631b6799ec8274800f,11
1266,63a79f5a7eb5cb48a7e5787b141c7993,11
1267,b8114f2f589a6804810f04f99b36b498,11
1268,1b7e5006cb25dd23ce8686691013b121,11
1269,788e857f317e53de488d393e65a80f45,11
1270,312ba1d77e9c332ef21f9598b7f64cd7,11
1271,20b54c376b794ed028df09a3cd88e8dc,11
1272,39c763cca83e654764b7a4a650fb9b7c,11
1273,656591be56071d4c9ef4e5fee78a578a,11
1274,40db9e9aa57f7bb151bcda6b0f9bdbb7,11
1275,fa74b2f3287d296e9fbd2cc80f2d1cf1,11
1276,226b05fe067266c59c15dae208213d06,11
1277,b7ed9fb14c8eadb37adb9c45d67ab0fb,11
1278,236585a4ddb5fea9fa40233e2249ed91,11
1279,8bdd8e3fd58bafa48af76b2c5fd71974,11
1280,26af45f5dfd967225a832838aa4e24a3,11
1281,c5f7e746b7e6d07def6c0dae9903279b,11
1282,fe701d88b67eaca109dffd464d1be9f9,11
1283,bb7a14e229b1c95156719c3d9552eeee,11
1284,17908cf9b444ee34047cadd5c0f4a516,11
1285,4677a5437afda5fa7140b927b07be1cc,11
1286,b16d3dadc47d4eb18be3d88bad0775ce,11
1287,1e483cc5c76fef08d3ca05f9a8af7d01,11
1288,1690cada046eb7e92c12f98b1f8a8167,11
1289,2d42ebcda99fd55f6f4bc2f1ca035d50,11
1290,bc302730ea8cf49b5c74f579febb5bbf,11
1291,7bcd7c5f8631701474db233ccf1c094b,11
1292,ea6b12bf9ffe2bac34602ec631d97a47,11
1293,31ae0774c17fabd06ff707cc5bde005f,11
1294,8ff1a9df749e454105c55cda13e79143,11
1295,cb6c9f5888a7a090c75beaf615925792,11
1296,6e0908ef4d4efadbc3cc2b74ea477cb0,11
1297,c5f7feb04a6a1fb3596322bfc3cf1917,11
1298,9df5750209b83567ec144eb299d7d634,11
1299,6f83d9e4da896daae20b9b6b2d3ff8d2,11
1300,b2eecf5ea250510da76590ca79d60e5d,11
1301,508808d438fe2ff972ed13bb8f4a82e2,11
1302,4ba52dfeba874da5b9ee7b17c7494f04,11
1303,c990d6cf976a5718aaedc539f383ab88,11
1304,b080809eaacb49e5ca07290981472431,11
1305,ad273c9eb54ecb4532de4bf75bae9e4e,11
1306,38102b031c2a15e54623d711bfc753d3,11
1307,d1b9d4be4b6f9ebd85f8acd6745ba612,11
1308,08084d990eb3f53af056ccbc1730c8a7,11
1309,d94ba08b99bedd6a5f6c875ecc4a6fac,10
1310,1782ce2db72c3dda627d5e7c898104e1,10
1311,5f26c1408a65b42a7224cd463bdf3292,10
1312,3f0e48d209018b466fcd3bb4ccfeb520,10
1313,e644cbadf7eeb30d0d29f335ce7d52ec,10
1314,56e361f411e38dcef17cdc2a3d99628b,10
1315,e1b12447a7563944843191754aeb5562,10
1316,33d677f27a69b84051204ee4ae76eaca,10
1317,0ddefe3c7a032b91f4e25b9c3a08fca1,10
1318,3d4824f20035949c710eaf111f869d39,10
1319,ab3e0c171fe84a7ba7de130f19cfb485,10
1320,5c3460cd3e8a984382ae254e7dd20d9f,10
1321,cbf09e831b0c11f6f23ffb51004db972,10
1322,b127efdabeffb5d559349c7b172eb75d,10
1323,ead2bab70821ea148476ae9bc08548ac,10
1324,9d39404483343dd55c7ae254494d8388,10
1325,ade45994b717ccee333492330fbf037b,10
1326,cb9fb4ca75d7ba8437480e8dde64fe98,10
1327,2d2322d842118867781fc737e96d59a1,10
1328,f5f46307a4d15880ca14fab4ad9dfc9b,10
1329,3c3017960b2dbd72711a61f0400aab8f,10
1330,9198786624eaeb375793215cad26cfa6,10
1331,f44b6f775a2b390380e0e30b5c9d3eee,10
1332,53b0300ca793f9834cd69c0678d35ee8,10
1333,59cea8e446d3834393058e7e0666b6fb,10
1334,262237171f48e85819065498cac80d7b,10
1335,f1b93673502375d491780bb49d615dbc,10
1336,079d295dcbf06ee8bb1b65ba964eb2b6,10
1337,55c96925041a14097b6a7825554f4ad5,10
1338,fe1bbc5feda5c8979a8a1b3b2512d5a6,10
1339,180c3376aff0e43dd5788709df48a843,10
1340,403aa86912527d730337ffcb0fb096ab,10
1341,41b14765bd56c8ad10971074380f9c0c,10
1342,fec6275253471ace26d209bbaa64cd0f,10
1343,8d899e15a5925f097cca50faa49b15e3,10
1344,a13580f0e8f782b7a543885a0ef99f08,10
1345,1b1ae47a313a825a7ccceb8e2e30fa9d,10
1346,406740ee611378a662d274c7d8c43c4a,10
1347,acf974e4d5950ad143a247471b831eb9,10
1348,6b9b80d53ba3676eafe60268a810b5a1,10
1349,e9c6969d40e6a3d2d0f90013165c2b98,10
1350,3d621842b2ed28e2b474132480edac3c,10
1351,2fdde51ad3e12f297da656d4fbd5d0b5,10
1352,04fdea0c111866e6cf812f1570d6b5bd,10
1353,9dd59e43f0c9f0553244e8f9c2fb247e,10
1354,d7485b33791774c36108f8c69602d48d,10
1355,fac1a9017ade7bdc94058fc1c969f355,10
1356,01bcc9d254a0143f0ce9791b960b2a47,10
1357,392353362d22cc2c236e1ee81ff19890,10
1358,05a940b4ecae36cadfd8e93bd9c43257,10
1359,7fdb0720c8d7c9075538b365dc8c3a22,10
1360,851773c885feb5e2da3b4f82bc2b17ce,10
1361,54583ab379489add547fe47b628db589,10
1362,70b52a4cfc823994561b00bad161b4ed,10
1363,c157bdeedcbc9a8e3c8bf0d87ff24428,10
1364,d4ffeb15b67e81ff9af2b4252d99fb7e,10
1365,3968920b9aa752ab98f7d5888c9252f2,10
1366,5c030029b5916fed0986310385ec9009,10
1367,8603f0038fe0e52fedd3382d266723de,10
1368,402916f742e5c740cc751493d9cf5053,10
1369,1acde099eb406aa220b1169b188b42da,10
1370,a0415d9b25ede3c4b1e477e9916ffc03,10
1371,ca77545ca4d2dfd1431bf61334e2fa3c,10
1372,1996942dc085d7773ba77a529b163cd0,10
1373,2aa3443d7bf9d9bb11133f420d75e083,10
1374,c878515173c84a492ebe50d6b493230b,10
1375,76c47a299e4a8fe992316a85865acbe9,10
1376,9449f25aeaf531019b76999ea49a6949,10
1377,5b2e94f2c22b39ccc24d34ad0f669672,10
1378,f8201cab383e484733266d1906e2fdfa,10
1379,5eeb9c756d9780b96283e5a2ac6da334,9
1380,c33a5c3c983090c8b78a28e65052a20d,9
1381,b8578d2d823bd8e251f6fdd02b40902d,9
1382,538caafddff204241cecbf3a02e6b3cf,9
1383,c7a0a13cbcf29d5ce51c8f80afdc0b89,9
1384,d0d70d21e2234dd7cd3cf63fe414148a,9
1385,6da1992f915d77be95d7fa48b36904af,9
1386,d1582f4043306e6b91afa6a8a884f898,9
1387,b3f19518fcec265b2e97af287725f981,9
1388,134a288e7de827ec5ec62e3ec9c3a295,9
1389,8a9260f2b0340411d6d2a56bcf4f7378,9
1390,07017df32dc5f2f1d2801e579548d620,9
1391,85cc55e048b6bcc90c75afe7f0e72f72,9
1392,10ff823eda2b032e2c93d17a7d294736,9
1393,c4f7fee5b0db50e87766f5a4d1b1b758,9
1394,9bc484c87d79cd4874e05ca182658045,9
1395,3d2531eccfbde1d7c8db7a3a12fb267a,9
1396,3d4b1ae7539303b5704493798893e82c,9
1397,c24173065483e421f9e5e7f599de101d,9
1398,c458e2045a8aa8964f8879af03fdcce6,9
1399,e8dba4d70f7f2b20e775d09cae01142d,9
1400,f9ec7093df3a7b346b7bcf7864069ca3,9
1401,2379bdc3888025689a9deb7b141507d5,9
1402,3e8bd881d92466e63ba9e3e809cd3c50,9
1403,b248792ac0b60ec3f93d80af1b4fae47,9
1404,4049512728d969bec69f84088b012416,9
1405,039b29ff3b3473435d0cd59040575de9,9
1406,03a2a6dcbe45d639c4dc2a0d24769c40,9
1407,9539213aa8e023c01937bef95dc006da,9
1408,ed9eef5be0992d413d251fadba1a410d,9
1409,cf8ab1616079e2793aa29d524df01bb1,9
1410,75a4764c108403a7a0575140cb22287c,9
1411,7813ea3ebd9411dc600b4dd01f7a97b9,9
1412,6eb94e1466490d327a09abf8f3552a50,9
1413,06532f10282704ef4c69168b914b77be,9
1414,a478c7961d6a992065b24e63b366f90b,9
1415,71dc18fd8cbf5fd77f45dd8b427abb34,9
1416,c500367424994318b9e779ff1ae9a330,9
1417,3076499bbc033a927bf4a8a41bcf7fd4,9
1418,c8cc60ffd415254af5d9b9f34f32c369,9
1419,c64a2aec32cc408a8a4c6d7c46017f91,9
1420,07de60b03d150fb3ea09eab5da5e4c8b,9
1421,c35affa65afd250151285c5917fc1c8a,9
1422,b87a7ea0c30fad2dd6781b74a0064859,9
1423,bd149ed516d4c5d418d5781f8e18919f,9
1424,a1bea7061f61f6fdd9a85a6325ba1033,9
1425,5b35136197710e16ac5e7b7c2bd4ea85,9
1426,d5c530f4884a75ae0dba9c148718d278,9
1427,9cea4682e16655f7da87f406902e989e,9
1428,95b293867b5862941c9cd74f756a3c68,9
1429,c6218512d16fcac0af02fe92691cf274,9
1430,1976a05ecf2996d6ffb7b5430e635fe7,9
1431,8b2d4ab22f42c5cfc338b846decfda60,9
1432,293dee954235e4e4e43f129313625ebe,9
1433,0bebbb2cea103a4a020c95d43fd7d754,9
1434,1cbd50a8c52e6cf8e315c5709fab386f,9
1435,4ef4c39cf3c24f326434cf0b2e48046a,9
1436,13c2ed7698b3ca92dad49e849219da59,9
1437,ad75519a07f039025e83795a4418470f,9
1438,3492e68f37fd1df87f4f2f2ea247f445,9
1439,1bb3812d5f0747a3ab7348f199001a10,9
1440,c0098efcf800861dcae589affca31408,9
1441,6c99c983ce3b6ba0ab813e6790e81691,9
1442,e88c9b79e592e370d6bd852eeefbf057,9
1443,7f5e4d5efad7e44b91115dd1decb65f3,9
1444,ef30892870c278497523264be1be2241,9
1445,d3dcf0604eabf0224fbd5948b5e02f69,9
1446,bafc5aa11e413978be29040f51342e70,9
1447,55dedd83e501d8248880557d9073cbfd,9
1448,a1544b9ea0b2390e020537d4daa89049,9
1449,d29ba1220fb8634fa3a107e54497b8a4,9
1450,8c0de775f52fe41590b376a3b7c50f68,9
1451,f35b3c613c4f7b2275f4185d0a3c59ec,9
1452,a36ac007a4d18f865c8d32c3b2402c2d,9
1453,822b63912576852aea9a8436d72317b7,9
1454,5ee7fd217d08dfe5d3e2f51f96a12c9a,9
1455,8fbd63429be6d3e5e6d1a709b6464802,8
1456,ec2e006556300a79a5a91e4876ab3a56,8
1457,ac6417315ae5da8f9a38ee11de6f7780,8
1458,57fe6232e67823593374a2281d7a8af8,8
1459,b67d6c666e8dce1d078c882825e12704,8
1460,79565f7d5603b24ddf07ade262547f2f,8
1461,455c5640e8c5bd1b2ee85c0158f85727,8
1462,1dd33b8119b3cb1056ed5dc88cd0aaf4,8
1463,15ead3a5037a918ddb520dfe39a3d2b9,8
1464,f22a247b79dd22ecd91dc8e3b2a1b07c,8
1465,4eb61f060e7dcc1d5a80d806c35cc541,8
1466,5962468f885ea01a1b6a97a218797b0a,8
1467,05e107217c7266362fd44b75b2cd4cc4,8
1468,2c3d56f92f360fb89d849b84e8f50eae,8
1469,67225bff54a172ff67579aaf583efd78,8
1470,73b8eb4a9a729d4019b24ed1be748cbf,8
1471,9a1aea68d3efa00862ec88c0768037d0,8
1472,a5259c149128e82c9d6d46e0c1c812bb,8
1473,7b98de631987e26dd6d803490c43a13c,8
1474,6861de0f40cacb0602e473c51639f980,8
1475,577719699805dd125d5b6fdde5943bba,8
1476,daf565f087a52def0fd5c5825b3661bc,8
1477,e83c76265fc54bf41eac728805e4da77,8
1478,2cb6eb1b7185064167657fa09f541105,8
1479,ae8bfdbf1c2a2a2dee92d799db0a31c6,8
1480,ca7c6bd577e559472af1c699de9e764e,8
1481,ff4ea69c2a729e83e63c7579e4ef8170,8
1482,52a52b9f656520e99716f5bc40f661c8,8
1483,0aea4c6ae1505b3228ddf3dd7822ee5b,8
1484,4b1eaadf791bdbbad8c4a35b65236d52,8
1485,8d92f3ea807b89465643c219455e7369,8
1486,ba6b4a237f92479743cf0ca06b67a9ac,8
1487,1b45169b635ef59425637e9a33eb5fb3,8
1488,024b564ae893ce8e9bfa02c10a401ece,8
1489,a06c8ff043abea0528ee44171e2140a2,8
1490,6b89abe95848c850399130d149a39b63,8
1491,ec8463980a4e0ea9f8517aea1ed0c419,8
1492,5e105f5c9f63f5f1fd75d6cb942e55b1,8
1493,4d600e08ecbe08258c79e536c5a42fee,8
1494,ec933281fb017b5020d06df29c3f77e8,8
1495,7ecef8194babfec876ca720714327841,8
1496,c447f8dd3ed213f291d65ef074a268eb,8
1497,3a490ba60afa30ece0e7d50cfe74a4f0,8
1498,39a5005f2605cbdb4f9ac14485cabfd1,8
1499,6e4a902d1054e4e17aa6eab87fac1c75,8
1500,b44dbfbf62e52125f3c15d230569ea91,8
1501,c54679b132454625907c773d273d4126,8
1502,c79151301b9d90985d1fa52879213105,8
1503,081acf3de680d554796c9cf041be7bc2,8
1504,3985a3c45be355a4c57fde108bfabd1c,8
1505,71271995e85f5b8530be99ed54a91b89,8
1506,4091f77d8c768fc3e81c20761471761d,8
1507,034b9387752bfa309f350a70cd45ffa3,8
1508,5fd924b4836098a5be0ecf81ba054ce0,8
1509,87e24fc7052259b1f7f607d61c10d8be,8
1510,70125af26c2d6d4ef401a1d02ae7701f,8
1511,8f580d36c1e9d6fbce95283403c7d447,8
1512,8ff38bc3969e67c36c48343a07090f66,8
1513,579891617139df7d8671d373f0669622,8
1514,37dd29b36c458d82f74a953c40c43645,8
1515,32fdd5d44ecb43dfd6a24b9369eca144,8
1516,d9d43faf741ceaa8da52fdbb81d9e0e3,8
1517,15fa791d5e017f66402dc28c44480657,8
1518,725af026f869236a8dd0ceb98564d156,8
1519,3d39fbf22a665714baf62fae36029e23,8
1520,e3dd723429d1b23614b7fa85e2c7a853,8
1521,f205b1a3ca9a34e0f8a228bae6e4c7b3,8
1522,297d5eccd19fa9a83b2630071ff105e4,8
1523,f25e239052084705e17a982bc600ab2a,8
1524,be3b4b0f050a6aa1b2d901c4b77e979f,8
1525,27a56ff04b34c2ba34ce6ba4d3b9d616,8
1526,4d0041cdbe51b4617d95c70b19decc74,8
1527,9140bd1d9de28b197dce077bdd687438,8
1528,5acd070dd3fe441bbb2ec1f1ede515ee,8
1529,2bf28e311bba65237358230cabac3f15,8
1530,dc7192adf8ba09569261f4a8d576afe0,8
1531,edc518ba25576a0188a0e8f2c3af186f,8
1532,0d83f8e03188682112cc0d93523705cc,8
1533,c5e60e39c0f42b8e827daa13cff74afa,8
1534,fe1b067411b8c5066e962aa146ccee03,8
1535,dace965ca58120f92f8d742a9fa1864b,8
1536,34f563c82a85b99ae9e6d60db5fc2e28,8
1537,4cf490a58259286ada5ba8525ba9e84a,8
1538,de66a66f2dd06bb9ec37aa96987466a3,8
1539,eb72802c83dc7547529c9546d1a9b8ef,8
1540,9c7fd21e0aa159b20da593371f08ff7c,8
1541,8f2b51a30523cdecddc2f179f351c7d6,8
1542,94b9108d4b637ba65bb4f1e53cfcf8d8,8
1543,e0eabded302882513ced4ea3eb0c7059,8
1544,085f6f7e049c996695fb2074fe38d45e,8
1545,8185694b58b2ba6de20fd41ae608bbea,8
1546,c8e135e7b21ecbc36c1153a29d2f5a06,7
1547,3ea00e1dea2b0659dbaf654735929220,7
1548,a0e19590a0923cdd0614ea9427713ced,7
1549,fe26f3ecb51a15e6d8335cd92da42562,7
1550,6f1a1263039c76e68f40a8e536b1da6a,7
1551,a63bfbaa882c8f4542891b4e2246cc7f,7
1552,651fe66032c9520ee5587f694908040d,7
1553,78a4d36f65a019172c6154468831a69f,7
1554,b29d3380981c51df13fc6fbe87e1763d,7
1555,0951a6e282947e09cd47969f4ed0b47f,7
1556,fa3a0b5aabb344b9a92e3524b0202123,7
1557,9a03a4e9eb0b947652fae4f6121a3f5e,7
1558,f3295428338a40977a03f555246a70f4,7
1559,f44bdc12aa39f5271f0b95f66cd4c289,7
1560,fcf16b7a8697e559f0123190bb30177d,7
1561,385799a1cddbd26dfeb9157356a42282,7
1562,28405831a29823802aa22c084cfd0649,7
1563,e439f7176d763f92de325271111b2fd5,7
1564,64b87978a11c1ea7501a89eabe8c2c1a,7
1565,9261d76c62caaf0b24677c2ceb7f8f20,7
1566,d5b9a084373da994a6e37f732169a853,7
1567,ad87df7699e83b8a91822a4a0b765c3a,7
1568,08ad4ac1388e4420ca531c3edfc46198,7
1569,ba6ce6de456f6c11d08c17701ba5c26f,7
1570,d2f3e277560ed4c6361284429b00f037,7
1571,5721089ba9214e80074f27d5a03fc0eb,7
1572,80f2cf9abf6b5a0e5c612b5eea6646e6,7
1573,3f9c56764fabca627406093dcb3ef0b4,7
1574,b274baf5bbd142410eb2958cf685d684,7
1575,ae7ab174effdead6c241e547e4ca13f0,7
1576,d197aa8fbc64087f61984deef05f6227,7
1577,a35124e2d763d7ca3fbe3b97d143200f,7
1578,2ff6b7bff164ef05590a52734e1296da,7
1579,f626e15b7314c267e4429010866f70e9,7
1580,7354220fb240bde543b3c40c060d41e7,7
1581,abbf6046bbdf1028606a5bc7f00c99e7,7
1582,b586cd24c010a13916af621b0325fbba,7
